Competitor Component Name (1605),Competitor CVEs,Confidence,Sonatype Component Name (1466),Sonatype CVEs,Sonatype Occurence Path
astral-regex:1.0.0,,10,astral-regex:1.0.0,,./yarn.lock/astral-regex:1.0.0
async:2.6.1,,10,async:2.6.1,CVE-2021-43138,./yarn.lock/async:2.6.1
async:2.6.2,,10,async:2.6.2,CVE-2021-43138,./yarn.lock/async:2.6.2
async:2.6.3,,10,async:2.6.3,CVE-2021-43138,./yarn.lock/async:2.6.3
asynckit:0.4.0,,10,asynckit:0.4.0,,./yarn.lock/asynckit:0.4.0
atob:2.1.2,,10,atob:2.1.2,,./yarn.lock/atob:2.1.2
aws-sign2:0.7.0,,10,aws-sign2:0.7.0,,./yarn.lock/aws-sign2:0.7.0
aws4:1.8.0,,10,aws4:1.8.0,,./yarn.lock/aws4:1.8.0
axios:0.18.1,,10,axios:0.18.1,"CVE-2020-28168, CVE-2021-3749",./yarn.lock/axios:0.18.1
babel-plugin-syntax-trailing-function-commas:7.0.0-beta.0,,10,babel-plugin-syntax-trailing-function-commas:7.0.0-beta.0,,./yarn.lock/babel-plugin-syntax-trailing-function-commas:7.0.0-beta.0
babel-polyfill:6.23.0,,10,babel-polyfill:6.23.0,,./yarn.lock/babel-polyfill:6.23.0
babel-preset-fbjs:3.2.0,,10,babel-preset-fbjs:3.2.0,,./yarn.lock/babel-preset-fbjs:3.2.0
babel-preset-fbjs:3.3.0,,10,babel-preset-fbjs:3.3.0,,./yarn.lock/babel-preset-fbjs:3.3.0
babel-runtime:6.26.0,,10,babel-runtime:6.26.0,,./yarn.lock/babel-runtime:6.26.0
balanced-match:1.0.0,,10,balanced-match:1.0.0,,./yarn.lock/balanced-match:1.0.0
base-64:0.1.0,,10,base-64:0.1.0,,./yarn.lock/base-64:0.1.0
base64-js:1.3.0,,10,base64-js:1.3.0,,./yarn.lock/base64-js:1.3.0
base64-js:1.3.1,,10,base64-js:1.3.1,,./yarn.lock/base64-js:1.3.1
base:0.11.2,,10,base:0.11.2,,./yarn.lock/base:0.11.2
bcrypt-pbkdf:1.0.2,,10,bcrypt-pbkdf:1.0.2,,./yarn.lock/bcrypt-pbkdf:1.0.2
big-integer:1.6.36,,10,big-integer:1.6.36,,./yarn.lock/big-integer:1.6.36
bin-version-check:3.0.0,,10,bin-version-check:3.0.0,,./yarn.lock/bin-version-check:3.0.0
bin-version:2.0.0,,10,bin-version:2.0.0,,./yarn.lock/bin-version:2.0.0
binaryextensions:2.1.2,,10,binaryextensions:2.1.2,,./yarn.lock/binaryextensions:2.1.2
blob-util:2.0.2,,10,blob-util:2.0.2,,./yarn.lock/blob-util:2.0.2
bluebird:3.5.5,,10,bluebird:3.5.5,,./yarn.lock/bluebird:3.5.5
boolbase:1.0.0,,10,boolbase:1.0.0,,./yarn.lock/boolbase:1.0.0
boolean:3.0.1,,10,boolean:3.0.1,,./yarn.lock/boolean:3.0.1
boxen:1.3.0,,10,boxen:1.3.0,,./yarn.lock/boxen:1.3.0
bplist-creator:0.0.7,,10,bplist-creator:0.0.7,,./yarn.lock/bplist-creator:0.0.7
bplist-parser:0.1.1,,10,bplist-parser:0.1.1,,./yarn.lock/bplist-parser:0.1.1
brace-expansion:1.1.11,,10,brace-expansion:1.1.11,,./yarn.lock/brace-expansion:1.1.11
braces:2.3.2,,10,braces:2.3.2,,./yarn.lock/braces:2.3.2
bser:2.0.0,,10,bser:2.0.0,,./yarn.lock/bser:2.0.0
buffer-alloc-unsafe:1.1.0,,10,buffer-alloc-unsafe:1.1.0,,./yarn.lock/buffer-alloc-unsafe:1.1.0
buffer-alloc:1.2.0,,10,buffer-alloc:1.2.0,,./yarn.lock/buffer-alloc:1.2.0
buffer-crc32:0.2.13,,10,buffer-crc32:0.2.13,,./yarn.lock/buffer-crc32:0.2.13
buffer-fill:1.0.0,,10,buffer-fill:1.0.0,,./yarn.lock/buffer-fill:1.0.0
buffer-from:1.1.1,,10,buffer-from:1.1.1,,./yarn.lock/buffer-from:1.1.1
buffer:4.9.2,,10,buffer:4.9.2,,./yarn.lock/buffer:4.9.2
builtin-modules:1.1.1,,10,builtin-modules:1.1.1,,./yarn.lock/builtin-modules:1.1.1
bytes:3.0.0,,10,bytes:3.0.0,,./yarn.lock/bytes:3.0.0
cache-base:1.0.1,,10,cache-base:1.0.1,,./yarn.lock/cache-base:1.0.1
cacheable-request:2.1.4,,10,cacheable-request:2.1.4,,./yarn.lock/cacheable-request:2.1.4
call-me-maybe:1.0.1,,10,call-me-maybe:1.0.1,,./yarn.lock/call-me-maybe:1.0.1
caller-callsite:2.0.0,,10,caller-callsite:2.0.0,,./yarn.lock/caller-callsite:2.0.0
caller-path:2.0.0,,10,caller-path:2.0.0,,./yarn.lock/caller-path:2.0.0
callsites:2.0.0,,10,callsites:2.0.0,,./yarn.lock/callsites:2.0.0
callsites:3.1.0,,10,callsites:3.1.0,,./yarn.lock/callsites:3.1.0
camelcase-keys:2.1.0,,10,camelcase-keys:2.1.0,,./yarn.lock/camelcase-keys:2.1.0
camelcase:2.1.1,,10,camelcase:2.1.1,,./yarn.lock/camelcase:2.1.1
camelcase:4.1.0,,10,camelcase:4.1.0,,./yarn.lock/camelcase:4.1.0
camelcase:5.3.1,,10,camelcase:5.3.1,,./yarn.lock/camelcase:5.3.1
capture-exit:2.0.0,,10,capture-exit:2.0.0,,./yarn.lock/capture-exit:2.0.0
capture-stack-trace:1.0.1,,10,capture-stack-trace:1.0.1,,./yarn.lock/capture-stack-trace:1.0.1
caseless:0.12.0,,10,caseless:0.12.0,,./yarn.lock/caseless:0.12.0
chalk:1.1.3,,10,chalk:1.1.3,,./yarn.lock/chalk:1.1.3
chalk:2.4.1,,10,chalk:2.4.1,,./yarn.lock/chalk:2.4.1
chalk:2.4.2,,10,chalk:2.4.2,,./yarn.lock/chalk:2.4.2
chalk:3.0.0,,10,chalk:3.0.0,,./yarn.lock/chalk:3.0.0
chardet:0.4.2,,10,chardet:0.4.2,,./yarn.lock/chardet:0.4.2
chardet:0.7.0,,10,chardet:0.7.0,,./yarn.lock/chardet:0.7.0
ci-info:1.6.0,,10,ci-info:1.6.0,,./yarn.lock/ci-info:1.6.0
ci-info:2.0.0,,10,ci-info:2.0.0,,./yarn.lock/ci-info:2.0.0
class-utils:0.3.6,,10,class-utils:0.3.6,,./yarn.lock/class-utils:0.3.6
clean-stack:2.2.0,,10,clean-stack:2.2.0,,./yarn.lock/clean-stack:2.2.0
cli-boxes:1.0.0,,10,cli-boxes:1.0.0,,./yarn.lock/cli-boxes:1.0.0
cli-cursor:1.0.2,,10,cli-cursor:1.0.2,,./yarn.lock/cli-cursor:1.0.2
cli-cursor:2.1.0,,10,cli-cursor:2.1.0,,./yarn.lock/cli-cursor:2.1.0
cli-cursor:3.1.0,,10,cli-cursor:3.1.0,,./yarn.lock/cli-cursor:3.1.0
cli-list:0.2.0,,10,cli-list:0.2.0,,./yarn.lock/cli-list:0.2.0
cli-spinners:2.2.0,,10,cli-spinners:2.2.0,,./yarn.lock/cli-spinners:2.2.0
cli-table:0.3.1,,10,cli-table:0.3.1,sonatype-2021-0312,./yarn.lock/cli-table:0.3.1
cli-width:2.2.0,,10,cli-width:2.2.0,,./yarn.lock/cli-width:2.2.0
cliui:5.0.0,,10,cliui:5.0.0,,./yarn.lock/cliui:5.0.0
cliui:6.0.0,,10,cliui:6.0.0,,./yarn.lock/cliui:6.0.0
clone-buffer:1.0.0,,10,clone-buffer:1.0.0,,./yarn.lock/clone-buffer:1.0.0
clone-deep:2.0.2,,10,clone-deep:2.0.2,,./yarn.lock/clone-deep:2.0.2
clone-deep:4.0.1,,10,clone-deep:4.0.1,,./yarn.lock/clone-deep:4.0.1
clone-regexp:1.0.1,,10,clone-regexp:1.0.1,,./yarn.lock/clone-regexp:1.0.1
clone-response:1.0.2,,10,clone-response:1.0.2,,./yarn.lock/clone-response:1.0.2
clone-stats:0.0.1,,10,clone-stats:0.0.1,,./yarn.lock/clone-stats:0.0.1
clone-stats:1.0.0,,10,clone-stats:1.0.0,,./yarn.lock/clone-stats:1.0.0
clone:1.0.4,,10,clone:1.0.4,,./yarn.lock/clone:1.0.4
clone:2.1.2,,10,clone:2.1.2,,./yarn.lock/clone:2.1.2
cloneable-readable:1.1.3,,10,cloneable-readable:1.1.3,,./yarn.lock/cloneable-readable:1.1.3
code-point-at:1.1.0,,10,code-point-at:1.1.0,,./yarn.lock/code-point-at:1.1.0
collection-visit:1.0.0,,10,collection-visit:1.0.0,,./yarn.lock/collection-visit:1.0.0
color-convert:1.9.3,,10,color-convert:1.9.3,,./yarn.lock/color-convert:1.9.3
color-convert:2.0.1,,10,color-convert:2.0.1,,./yarn.lock/color-convert:2.0.1
color-js:1.0.5,,10,color-js:1.0.5,,./yarn.lock/color-js:1.0.5
color-name:1.1.3,,10,color-name:1.1.3,,./yarn.lock/color-name:1.1.3
color-name:1.1.4,,10,color-name:1.1.4,,./yarn.lock/color-name:1.1.4
color-string:1.5.4,,10,color-string:1.5.4,"sonatype-2021-0318, CVE-2021-29060",./yarn.lock/color-string:1.5.4
color-support:1.1.3,,10,color-support:1.1.3,,./yarn.lock/color-support:1.1.3
color:3.1.3,,10,color:3.1.3,,./yarn.lock/color:3.1.3
colorette:1.1.0,,10,colorette:1.1.0,,./yarn.lock/colorette:1.1.0
colors:1.0.3,,10,colors:1.0.3,,./yarn.lock/colors:1.0.3
colors:1.3.2,,10,colors:1.3.2,,./yarn.lock/colors:1.3.2
combined-stream:1.0.7,,10,combined-stream:1.0.7,,./yarn.lock/combined-stream:1.0.7
command-exists:1.2.8,,10,command-exists:1.2.8,,./yarn.lock/command-exists:1.2.8
commander:2.13.0,,10,commander:2.13.0,,./yarn.lock/commander:2.13.0
commander:2.20.0,,10,commander:2.20.0,,./yarn.lock/commander:2.20.0
commondir:1.0.1,,10,commondir:1.0.1,,./yarn.lock/commondir:1.0.1
compare-version:0.1.2,,10,compare-version:0.1.2,,./yarn.lock/compare-version:0.1.2
component-emitter:1.2.1,,10,component-emitter:1.2.1,,./yarn.lock/component-emitter:1.2.1
compressible:2.0.15,,10,compressible:2.0.15,,./yarn.lock/compressible:2.0.15
compression:1.7.3,,10,compression:1.7.3,,./yarn.lock/compression:1.7.3
concat-map:0.0.1,,10,concat-map:0.0.1,,./yarn.lock/concat-map:0.0.1
concat-stream:1.6.2,,10,concat-stream:1.6.2,,./yarn.lock/concat-stream:1.6.2
conf:1.4.0,,10,conf:1.4.0,,./yarn.lock/conf:1.4.0
config-chain:1.1.12,,10,config-chain:1.1.12,,./yarn.lock/config-chain:1.1.12
configstore:3.1.2,,10,configstore:3.1.2,,./yarn.lock/configstore:3.1.2
connect:3.6.6,,10,connect:3.6.6,,./yarn.lock/connect:3.6.6
convert-source-map:1.6.0,,10,convert-source-map:1.6.0,,./yarn.lock/convert-source-map:1.6.0
copy-descriptor:0.1.1,,10,copy-descriptor:0.1.1,,./yarn.lock/copy-descriptor:0.1.1
core-js:2.5.7,,10,core-js:2.5.7,sonatype-2023-0962,./yarn.lock/core-js:2.5.7
core-js:2.6.11,,10,core-js:2.6.11,sonatype-2023-0962,./yarn.lock/core-js:2.6.11
core-js:3.6.5,,10,core-js:3.6.5,sonatype-2023-0962,./yarn.lock/core-js:3.6.5
core-util-is:1.0.2,,10,core-util-is:1.0.2,,./yarn.lock/core-util-is:1.0.2
cosmiconfig:5.0.6,,10,cosmiconfig:5.0.6,,./yarn.lock/cosmiconfig:5.0.6
cosmiconfig:5.2.1,,10,cosmiconfig:5.2.1,,./yarn.lock/cosmiconfig:5.2.1
create-error-class:3.0.2,,10,create-error-class:3.0.2,,./yarn.lock/create-error-class:3.0.2
cross-spawn-async:2.2.5,,10,cross-spawn-async:2.2.5,,./yarn.lock/cross-spawn-async:2.2.5
cross-spawn:4.0.2,,10,cross-spawn:4.0.2,,./yarn.lock/cross-spawn:4.0.2
cross-spawn:5.1.0,,10,cross-spawn:5.1.0,,./yarn.lock/cross-spawn:5.1.0
cross-spawn:6.0.5,,10,cross-spawn:6.0.5,,./yarn.lock/cross-spawn:6.0.5
cross-spawn:7.0.2,,10,cross-spawn:7.0.2,,./yarn.lock/cross-spawn:7.0.2
crypto-es:1.2.6,,10,crypto-es:1.2.6,,./yarn.lock/crypto-es:1.2.6
crypto-js:3.3.0,,10,crypto-js:3.3.0,"sonatype-2020-0039, sonatype-2020-0485",./yarn.lock/crypto-js:3.3.0
crypto-random-string:1.0.0,,10,crypto-random-string:1.0.0,,./yarn.lock/crypto-random-string:1.0.0
css-select:2.1.0,,10,css-select:2.1.0,,./yarn.lock/css-select:2.1.0
css-tree:1.0.0-alpha.39,,10,css-tree:1.0.0-alpha.39,,./yarn.lock/css-tree:1.0.0-alpha.39
css-what:3.2.1,,10,css-what:3.2.1,CVE-2022-21222,./yarn.lock/css-what:3.2.1
currently-unhandled:0.4.1,,10,currently-unhandled:0.4.1,,./yarn.lock/currently-unhandled:0.4.1
d3-array:1.2.4,,10,d3-array:1.2.4,,./yarn.lock/d3-array:1.2.4
d3-collection:1.0.7,,10,d3-collection:1.0.7,,./yarn.lock/d3-collection:1.0.7
d3-color:1.2.3,,10,d3-color:1.2.3,sonatype-2021-0795,./yarn.lock/d3-color:1.2.3
d3-format:1.3.2,,10,d3-format:1.3.2,,./yarn.lock/d3-format:1.3.2
d3-interpolate-path:2.0.0,,10,d3-interpolate-path:2.0.0,,./yarn.lock/d3-interpolate-path:2.0.0
d3-interpolate:1.3.2,,10,d3-interpolate:1.3.2,,./yarn.lock/d3-interpolate:1.3.2
@types/d3-path:1.0.7,,10,d3-path:1.0.7,,./yarn.lock/d3-path:1.0.7
d3-scale:1.0.7,,10,d3-scale:1.0.7,,./yarn.lock/d3-scale:1.0.7
d3-shape:1.3.5,,10,d3-shape:1.3.5,,./yarn.lock/d3-shape:1.3.5
d3-time-format:2.1.3,,10,d3-time-format:2.1.3,,./yarn.lock/d3-time-format:2.1.3
d3-time:1.0.11,,10,d3-time:1.0.11,,./yarn.lock/d3-time:1.0.11
dargs:5.1.0,,10,dargs:5.1.0,,./yarn.lock/dargs:5.1.0
dargs:6.1.0,,10,dargs:6.1.0,,./yarn.lock/dargs:6.1.0
dashdash:1.14.1,,10,dashdash:1.14.1,,./yarn.lock/dashdash:1.14.1
dateformat:3.0.3,,10,dateformat:3.0.3,,./yarn.lock/dateformat:3.0.3
dayjs:1.8.23,,10,dayjs:1.8.23,,./yarn.lock/dayjs:1.8.23
debug:2.6.9,,10,debug:2.6.9,,./yarn.lock/debug:2.6.9
debug:3.1.0,,10,debug:3.1.0,,./yarn.lock/debug:3.1.0
debug:3.2.6,,10,debug:3.2.6,,./yarn.lock/debug:3.2.6
debug:4.1.1,,10,debug:4.1.1,,./yarn.lock/debug:4.1.1
decamelize:1.2.0,,10,decamelize:1.2.0,,./yarn.lock/decamelize:1.2.0
decode-uri-component:0.2.0,,10,decode-uri-component:0.2.0,CVE-2022-38900,./yarn.lock/decode-uri-component:0.2.0
decompress-response:3.3.0,,10,decompress-response:3.3.0,,./yarn.lock/decompress-response:3.3.0
deep-assign:3.0.0,,10,deep-assign:3.0.0,,./yarn.lock/deep-assign:3.0.0
deep-extend:0.6.0,,10,deep-extend:0.6.0,,./yarn.lock/deep-extend:0.6.0
deepmerge:3.3.0,,10,deepmerge:3.3.0,,./yarn.lock/deepmerge:3.3.0
default-uid:1.0.0,,10,default-uid:1.0.0,,./yarn.lock/default-uid:1.0.0
defaults:1.0.3,,10,defaults:1.0.3,,./yarn.lock/defaults:1.0.3
define-properties:1.1.3,,10,define-properties:1.1.3,,./yarn.lock/define-properties:1.1.3
define-property:0.2.5,,10,define-property:0.2.5,,./yarn.lock/define-property:0.2.5
define-property:1.0.0,,10,define-property:1.0.0,,./yarn.lock/define-property:1.0.0
define-property:2.0.2,,10,define-property:2.0.2,,./yarn.lock/define-property:2.0.2
delayed-stream:1.0.0,,10,delayed-stream:1.0.0,,./yarn.lock/delayed-stream:1.0.0
delegates:1.0.0,,10,delegates:1.0.0,,./yarn.lock/delegates:1.0.0
denodeify:1.2.1,,10,denodeify:1.2.1,,./yarn.lock/denodeify:1.2.1
depd:1.1.2,,10,depd:1.1.2,,./yarn.lock/depd:1.1.2
destroy:1.0.4,,10,destroy:1.0.4,,./yarn.lock/destroy:1.0.4
detect-conflict:1.0.1,,10,detect-conflict:1.0.1,,./yarn.lock/detect-conflict:1.0.1
detect-node:2.0.4,,10,detect-node:2.0.4,,./yarn.lock/detect-node:2.0.4
diff:3.5.0,,10,diff:3.5.0,,./yarn.lock/diff:3.5.0
diff:4.0.2,,10,diff:4.0.2,,./yarn.lock/diff:4.0.2
dir-glob:2.0.0,,10,dir-glob:2.0.0,,./yarn.lock/dir-glob:2.0.0
dir-glob:2.2.2,,10,dir-glob:2.2.2,,./yarn.lock/dir-glob:2.2.2
dom-serializer:0.2.1,,10,dom-serializer:0.2.1,,./yarn.lock/dom-serializer:0.2.1
domelementtype:1.3.1,,10,domelementtype:1.3.1,,./yarn.lock/domelementtype:1.3.1
domelementtype:2.0.1,,10,domelementtype:2.0.1,,./yarn.lock/domelementtype:2.0.1
domhandler:2.4.2,,10,domhandler:2.4.2,,./yarn.lock/domhandler:2.4.2
domutils:1.7.0,,10,domutils:1.7.0,,./yarn.lock/domutils:1.7.0
dot-prop:4.2.0,,10,dot-prop:4.2.0,"sonatype-2020-0018, CVE-2020-8116",./yarn.lock/dot-prop:4.2.0
dotenv:8.2.0,,10,dotenv:8.2.0,,./yarn.lock/dotenv:8.2.0
downgrade-root:1.2.2,,10,downgrade-root:1.2.2,,./yarn.lock/downgrade-root:1.2.2
download-file-sync:1.0.4,,10,download-file-sync:1.0.4,,./yarn.lock/download-file-sync:1.0.4
download-stats:0.3.4,,10,download-stats:0.3.4,,./yarn.lock/download-stats:0.3.4
duplexer3:0.1.4,,10,duplexer3:0.1.4,,./yarn.lock/duplexer3:0.1.4
ecc-jsbn:0.1.2,,10,ecc-jsbn:0.1.2,,./yarn.lock/ecc-jsbn:0.1.2
editions:2.1.3,,10,editions:2.1.3,,./yarn.lock/editions:2.1.3
editions:2.3.0,,10,editions:2.3.0,,./yarn.lock/editions:2.3.0
ee-first:1.1.1,,10,ee-first:1.1.1,,./yarn.lock/ee-first:1.1.1
ejs:2.6.2,,10,ejs:2.6.2,"CVE-2022-29078, sonatype-2021-0438",./yarn.lock/ejs:2.6.2
ejs:2.7.4,,10,ejs:2.7.4,"CVE-2022-29078, sonatype-2021-0069, sonatype-2021-0438",./yarn.lock/ejs:2.7.4
eme-encryption-scheme-polyfill:2.0.2,,10,eme-encryption-scheme-polyfill:2.0.2,,./yarn.lock/eme-encryption-scheme-polyfill:2.0.2
emoji-regex:7.0.3,,10,emoji-regex:7.0.3,,./yarn.lock/emoji-regex:7.0.3
emoji-regex:8.0.0,,10,emoji-regex:8.0.0,,./yarn.lock/emoji-regex:8.0.0
encodeurl:1.0.2,,10,encodeurl:1.0.2,,./yarn.lock/encodeurl:1.0.2
encoding:0.1.13,,10,encoding:0.1.13,,./yarn.lock/encoding:0.1.13
end-of-stream:1.4.1,,10,end-of-stream:1.4.1,,./yarn.lock/end-of-stream:1.4.1
entities:1.1.2,,10,entities:1.1.2,,./yarn.lock/entities:1.1.2
entities:2.0.0,,10,entities:2.0.0,,./yarn.lock/entities:2.0.0
env-paths:1.0.0,,10,env-paths:1.0.0,,./yarn.lock/env-paths:1.0.0
envinfo:7.7.3,,10,envinfo:7.7.3,,./yarn.lock/envinfo:7.7.3
errlop:1.1.1,,10,errlop:1.1.1,,./yarn.lock/errlop:1.1.1
errlop:2.2.0,,10,errlop:2.2.0,,./yarn.lock/errlop:2.2.0
error-ex:1.3.2,,10,error-ex:1.3.2,,./yarn.lock/error-ex:1.3.2
error-stack-parser:2.0.6,,10,error-stack-parser:2.0.6,,./yarn.lock/error-stack-parser:2.0.6
error:7.0.2,,10,error:7.0.2,,./yarn.lock/error:7.0.2
errorhandler:1.5.0,,10,errorhandler:1.5.0,,./yarn.lock/errorhandler:1.5.0
es6-error:4.1.1,,10,es6-error:4.1.1,,./yarn.lock/es6-error:4.1.1
es6-promise:4.2.8,,10,es6-promise:4.2.8,,./yarn.lock/es6-promise:4.2.8
escape-html:1.0.3,,10,escape-html:1.0.3,,./yarn.lock/escape-html:1.0.3
escape-string-regexp:1.0.5,,10,escape-string-regexp:1.0.5,,./yarn.lock/escape-string-regexp:1.0.5
escape-string-regexp:2.0.0,,10,escape-string-regexp:2.0.0,,./yarn.lock/escape-string-regexp:2.0.0
escape-string-regexp:4.0.0,,10,escape-string-regexp:4.0.0,,./yarn.lock/escape-string-regexp:4.0.0
esprima:4.0.1,,10,esprima:4.0.1,,./yarn.lock/esprima:4.0.1
esutils:2.0.2,,10,esutils:2.0.2,,./yarn.lock/esutils:2.0.2
etag:1.8.1,,10,etag:1.8.1,,./yarn.lock/etag:1.8.1
event-target-shim:5.0.1,,10,event-target-shim:5.0.1,,./yarn.lock/event-target-shim:5.0.1
eventemitter3:3.1.0,,10,eventemitter3:3.1.0,,./yarn.lock/eventemitter3:3.1.0
events:1.1.1,,10,events:1.1.1,,./yarn.lock/events:1.1.1
events:3.1.0,,10,events:3.1.0,,./yarn.lock/events:3.1.0
exec-sh:0.3.4,,10,exec-sh:0.3.4,,./yarn.lock/exec-sh:0.3.4
execa:0.1.1,,10,execa:0.1.1,sonatype-2019-0206,./yarn.lock/execa:0.1.1
execa:0.7.0,,10,execa:0.7.0,sonatype-2019-0206,./yarn.lock/execa:0.7.0
execa:1.0.0,,10,execa:1.0.0,sonatype-2019-0206,./yarn.lock/execa:1.0.0
execa:4.0.1,,10,execa:4.0.1,,./yarn.lock/execa:4.0.1
execall:1.0.0,,10,execall:1.0.0,,./yarn.lock/execall:1.0.0
exit-hook:1.1.1,,10,exit-hook:1.1.1,,./yarn.lock/exit-hook:1.1.1
expand-brackets:2.1.4,,10,expand-brackets:2.1.4,,./yarn.lock/expand-brackets:2.1.4
extend-shallow:1.1.4,,10,extend-shallow:1.1.4,,./yarn.lock/extend-shallow:1.1.4
extend-shallow:2.0.1,,10,extend-shallow:2.0.1,,./yarn.lock/extend-shallow:2.0.1
extend-shallow:3.0.2,,10,extend-shallow:3.0.2,,./yarn.lock/extend-shallow:3.0.2
extend:3.0.2,,10,extend:3.0.2,,./yarn.lock/extend:3.0.2
external-editor:1.1.1,,10,external-editor:1.1.1,,./yarn.lock/external-editor:1.1.1
external-editor:2.2.0,,10,external-editor:2.2.0,,./yarn.lock/external-editor:2.2.0
external-editor:3.0.3,,10,external-editor:3.0.3,,./yarn.lock/external-editor:3.0.3
external-editor:3.1.0,,10,external-editor:3.1.0,,./yarn.lock/external-editor:3.1.0
extglob:2.0.4,,10,extglob:2.0.4,,./yarn.lock/extglob:2.0.4
extsprintf:1.3.0,,10,extsprintf:1.3.0,,./yarn.lock/extsprintf:1.3.0
extsprintf:1.4.0,,10,extsprintf:1.4.0,,./yarn.lock/extsprintf:1.4.0
fancy-log:1.3.2,,10,fancy-log:1.3.2,,./yarn.lock/fancy-log:1.3.2
fast-deep-equal:3.1.1,,10,fast-deep-equal:3.1.1,,./yarn.lock/fast-deep-equal:3.1.1
fast-glob:2.2.3,,10,fast-glob:2.2.3,,./yarn.lock/fast-glob:2.2.3
fast-glob:2.2.7,,10,fast-glob:2.2.7,,./yarn.lock/fast-glob:2.2.7
fast-json-stable-stringify:2.0.0,,10,fast-json-stable-stringify:2.0.0,,./yarn.lock/fast-json-stable-stringify:2.0.0
fb-watchman:2.0.0,,10,fb-watchman:2.0.0,,./yarn.lock/fb-watchman:2.0.0
fbjs-css-vars:1.0.2,,10,fbjs-css-vars:1.0.2,,./yarn.lock/fbjs-css-vars:1.0.2
fbjs-scripts:1.2.0,,10,fbjs-scripts:1.2.0,,./yarn.lock/fbjs-scripts:1.2.0
fbjs:1.0.0,,10,fbjs:1.0.0,,./yarn.lock/fbjs:1.0.0
figures:1.7.0,,10,figures:1.7.0,,./yarn.lock/figures:1.7.0
figures:2.0.0,,10,figures:2.0.0,,./yarn.lock/figures:2.0.0
figures:3.2.0,,10,figures:3.2.0,,./yarn.lock/figures:3.2.0
fill-range:4.0.0,,10,fill-range:4.0.0,,./yarn.lock/fill-range:4.0.0
filter-obj:2.0.1,,10,filter-obj:2.0.1,,./yarn.lock/filter-obj:2.0.1
finalhandler:1.1.0,,10,finalhandler:1.1.0,,./yarn.lock/finalhandler:1.1.0
find-cache-dir:1.0.0,,10,find-cache-dir:1.0.0,,./yarn.lock/find-cache-dir:1.0.0
find-up:1.1.2,,10,find-up:1.1.2,,./yarn.lock/find-up:1.1.2
find-up:2.1.0,,10,find-up:2.1.0,,./yarn.lock/find-up:2.1.0
find-up:3.0.0,,10,find-up:3.0.0,,./yarn.lock/find-up:3.0.0
find-up:4.1.0,,10,find-up:4.1.0,,./yarn.lock/find-up:4.1.0
find-versions:2.0.0,,10,find-versions:2.0.0,,./yarn.lock/find-versions:2.0.0
first-chunk-stream:2.0.0,,10,first-chunk-stream:2.0.0,,./yarn.lock/first-chunk-stream:2.0.0
follow-redirects:1.5.10,,10,follow-redirects:1.5.10,"CVE-2022-0155, CVE-2022-0536",./yarn.lock/follow-redirects:1.5.10
for-in:0.1.8,,10,for-in:0.1.8,,./yarn.lock/for-in:0.1.8
for-in:1.0.2,,10,for-in:1.0.2,,./yarn.lock/for-in:1.0.2
for-own:1.0.0,,10,for-own:1.0.0,,./yarn.lock/for-own:1.0.0
foreachasync:3.0.0,,10,foreachasync:3.0.0,,./yarn.lock/foreachasync:3.0.0
forever-agent:0.6.1,,10,forever-agent:0.6.1,,./yarn.lock/forever-agent:0.6.1
form-data:2.3.3,,10,form-data:2.3.3,,./yarn.lock/form-data:2.3.3
fragment-cache:0.2.1,,10,fragment-cache:0.2.1,,./yarn.lock/fragment-cache:0.2.1
fresh:0.5.2,,10,fresh:0.5.2,,./yarn.lock/fresh:0.5.2
from2:2.3.0,,10,from2:2.3.0,,./yarn.lock/from2:2.3.0
fs-extra:1.0.0,,10,fs-extra:1.0.0,,./yarn.lock/fs-extra:1.0.0
fs-extra:4.0.3,,10,fs-extra:4.0.3,,./yarn.lock/fs-extra:4.0.3
fs-extra:8.1.0,,10,fs-extra:8.1.0,,./yarn.lock/fs-extra:8.1.0
fs.realpath:1.0.0,,10,fs.realpath:1.0.0,,./yarn.lock/fs.realpath:1.0.0
fullname:4.0.1,,10,fullname:4.0.1,,./yarn.lock/fullname:4.0.1
gauge:1.2.7,,10,gauge:1.2.7,,./yarn.lock/gauge:1.2.7
generator-rn-toolbox:0.0.0-managed-by-semantic-release,,10,generator-rn-toolbox:0.0.0-managed-by-semantic-release,,./yarn.lock/generator-rn-toolbox:0.0.0-managed-by-semantic-release
get-caller-file:2.0.5,,10,get-caller-file:2.0.5,,./yarn.lock/get-caller-file:2.0.5
get-stdin:4.0.1,,10,get-stdin:4.0.1,,./yarn.lock/get-stdin:4.0.1
get-stream:3.0.0,,10,get-stream:3.0.0,,./yarn.lock/get-stream:3.0.0
get-stream:4.1.0,,10,get-stream:4.1.0,,./yarn.lock/get-stream:4.1.0
get-stream:5.1.0,,10,get-stream:5.1.0,,./yarn.lock/get-stream:5.1.0
get-value:2.0.6,,10,get-value:2.0.6,,./yarn.lock/get-value:2.0.6
getpass:0.1.7,,10,getpass:0.1.7,,./yarn.lock/getpass:0.1.7
gh-got:5.0.0,,10,gh-got:5.0.0,,./yarn.lock/gh-got:5.0.0
gh-got:6.0.0,,10,gh-got:6.0.0,,./yarn.lock/gh-got:6.0.0
github-username:3.0.0,,10,github-username:3.0.0,,./yarn.lock/github-username:3.0.0
