Competitor Component Name (4),Competitor CVEs,Confidence,Sonatype Component Name (552),Sonatype CVEs,Sonatype Occurence Path
,,,MarkupSafe:(cp39-cp39-win32):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=cp39-cp39-win32:36df047c1b9f0cdaac03
,,,MarkupSafe:(cp39-cp39-win_amd64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=cp39-cp39-win_amd64:34aa49f85a5052d8f1e1
,,,MarkupSafe:(pp36-pypy36_pp73-macosx_10_9_x86_64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp36-pypy36_pp73-macosx_10_9_x86_64:e9e8c44744c011b9c297
,,,MarkupSafe:(pp36-pypy36_pp73-manylinux1_x86_64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp36-pypy36_pp73-manylinux1_x86_64:c69e04a043530a87bf1e
,,,MarkupSafe:(pp36-pypy36_pp73-manylinux2010_x86_64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp36-pypy36_pp73-manylinux2010_x86_64:d4389515ace17fcf9f41
,,,MarkupSafe:(pp36-pypy36_pp73-win32):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp36-pypy36_pp73-win32:5f6352d23bda6983ff88
,,,MarkupSafe:(pp37-pypy37_pp73-macosx_10_9_x86_64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp37-pypy37_pp73-macosx_10_9_x86_64:011535e2fc08c9a87da2
,,,MarkupSafe:(pp37-pypy37_pp73-manylinux1_x86_64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp37-pypy37_pp73-manylinux1_x86_64:adbb0ee3d979bd4a12ae
,,,MarkupSafe:(pp37-pypy37_pp73-manylinux2010_x86_64):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp37-pypy37_pp73-manylinux2010_x86_64:f0e1c603bf14e529e9ae
,,,MarkupSafe:(pp37-pypy37_pp73-win32):1.1.1:(.whl),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=whl&qualifier=pp37-pypy37_pp73-win32:5d78d9b9dcae40e66aeb
,,,MarkupSafe:1.1.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\markupsafe@1.1.1?extension=tar.gz:f70e5fd3c120a1b108d4
,,,PyYAML:(cp27-cp27m-win32):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp27-cp27m-win32:c7000f84d9c9bc2d9b15
,,,PyYAML:(cp27-cp27m-win_amd64):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp27-cp27m-win_amd64:1313ae97a4a4c8d5a653
,,,PyYAML:(cp35-cp35m-win32):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp35-cp35m-win32:c00592c13a961b063436
,,,PyYAML:(cp35-cp35m-win_amd64):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp35-cp35m-win_amd64:f867054bb3bdb997df81
,,,PyYAML:(cp36-cp36m-win32):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp36-cp36m-win32:dc4b31982f48b08a3917
,,,PyYAML:(cp36-cp36m-win_amd64):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp36-cp36m-win_amd64:24bb2d4237ea7293f2fc
,,,PyYAML:(cp37-cp37m-win32):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp37-cp37m-win32:74b5d66d3373277b8494
,,,PyYAML:(cp37-cp37m-win_amd64):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp37-cp37m-win_amd64:80178333be215df623e6
,,,PyYAML:(cp38-cp38-win32):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp38-cp38-win32:8d631011c1978798e569
,,,PyYAML:(cp38-cp38-win_amd64):5.2:(.whl),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=whl&qualifier=cp38-cp38-win_amd64:bd39a837ab1d4e98227e
,,,PyYAML:5.2:(.tar.gz),CVE-2020-1747,Tusimple-bom.xml/pkg:pypi\pyyaml@5.2?extension=tar.gz:51b676606349ea3e008c
,,,Pygments:(py2.py3-none-any):2.5.2:(.whl),"CVE-2021-27291, sonatype-2020-1357",Tusimple-bom.xml/pkg:pypi\pygments@2.5.2?extension=whl&qualifier=py2.py3-none-any:86450b3efbd132ccc938
,,,Pygments:2.5.2:(.tar.gz),"CVE-2019-11358, CVE-2020-11023, CVE-2021-27291, sonatype-2020-0187, CVE-2020-11022, sonatype-2020-1357",Tusimple-bom.xml/pkg:pypi\pygments@2.5.2?extension=tar.gz:6d2dc431070cdfe1bb48
,,,Werkzeug:(py2.py3-none-any):0.16.0:(.whl),"CVE-2020-11023, CVE-2023-23934, CVE-2023-25577, sonatype-2020-0187, CVE-2020-11022",Tusimple-bom.xml/pkg:pypi\werkzeug@0.16.0?extension=whl&qualifier=py2.py3-none-any:0c2759010bf7778b5823
,,,Werkzeug:0.16.0:(.tar.gz),"CVE-2020-11023, CVE-2023-23934, CVE-2023-25577, sonatype-2020-0187, CVE-2020-11022",Tusimple-bom.xml/pkg:pypi\werkzeug@0.16.0?extension=tar.gz:d422fb58b25098bc5f1c
,,,async-validator:1.8.5,CVE-2021-3887,Tusimple-bom.xml/pkg:npm\async-validator@1.8.5:dc3e08ec1fd0dddb67e6
,,,attrs:(py2.py3-none-any):19.3.0:(.whl),,Tusimple-bom.xml/pkg:pypi\attrs@19.3.0?extension=whl&qualifier=py2.py3-none-any:7861c8ac9909cde554a1
,,,attrs:19.3.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\attrs@19.3.0?extension=tar.gz:5cad208b39fe854745c3
,,,awscli:(py2.py3-none-any):1.17.7:(.whl),,Tusimple-bom.xml/pkg:pypi\awscli@1.17.7?extension=whl&qualifier=py2.py3-none-any:899bf397bcc555fc6669
,,,awscli:1.17.7:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\awscli@1.17.7?extension=tar.gz:2a3331880d3d84fd3469
,,,babel-helper-vue-jsx-merge-props:2.0.3,,Tusimple-bom.xml/pkg:npm\babel-helper-vue-jsx-merge-props@2.0.3:22aebd3b33902328e513
,,,babel-runtime:6.26.0,,Tusimple-bom.xml/pkg:npm\babel-runtime@6.26.0:965c7058668e82b55d7b
,,,backcall:0.1.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\backcall@0.1.0?extension=tar.gz:e0ca4c1bde8f0a198505
,,,backcall:0.1.0:(.zip),,Tusimple-bom.xml/pkg:pypi\backcall@0.1.0?extension=zip:29068b5e459add6846f1
,,,boto3:(py2.py3-none-any):1.11.7:(.whl),,Tusimple-bom.xml/pkg:pypi\boto3@1.11.7?extension=whl&qualifier=py2.py3-none-any:c461bfca1ec185128461
,,,boto3:1.11.7:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\boto3@1.11.7?extension=tar.gz:7b9ceaadc42e7e1c924c
,,,botocore:(py2.py3-none-any):1.14.7:(.whl),CVE-2022-23491,Tusimple-bom.xml/pkg:pypi\botocore@1.14.7?extension=whl&qualifier=py2.py3-none-any:5825c53da6734265ba93
,,,botocore:1.14.7:(.tar.gz),CVE-2022-23491,Tusimple-bom.xml/pkg:pypi\botocore@1.14.7?extension=tar.gz:d2aa89352e13123d515d
,,,certifi:(py2.py3-none-any):2019.11.28:(.whl),CVE-2022-23491,Tusimple-bom.xml/pkg:pypi\certifi@2019.11.28?extension=whl&qualifier=py2.py3-none-any:c6c837eb27417c15cdfc
,,,certifi:2019.11.28:(.tar.gz),CVE-2022-23491,Tusimple-bom.xml/pkg:pypi\certifi@2019.11.28?extension=tar.gz:c164a4a5d1a812d0605d
,,,cffi:(cp27-cp27m-macosx_10_6_intel):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27m-macosx_10_6_intel:23c9d7a87ca7cffb1c0c
,,,cffi:(cp27-cp27m-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27m-manylinux1_i686:df38eebfeb0f647e668a
,,,cffi:(cp27-cp27m-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27m-manylinux1_x86_64:f2fec7c397084647b10f
,,,cffi:(cp27-cp27m-win32):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27m-win32:513f01a8b38bc693b438
,,,cffi:(cp27-cp27m-win_amd64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27m-win_amd64:e42fa942ce52ce78c4bb
,,,cffi:(cp27-cp27mu-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27mu-manylinux1_i686:168cf2538496faac1082
,,,cffi:(cp27-cp27mu-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp27-cp27mu-manylinux1_x86_64:d938f58d95bea7e4d5ef
,,,cffi:(cp34-cp34m-macosx_10_6_intel):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp34-cp34m-macosx_10_6_intel:a522a18add58bbc12601
,,,cffi:(cp34-cp34m-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp34-cp34m-manylinux1_i686:21b3731a5f77048b594e
,,,cffi:(cp34-cp34m-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp34-cp34m-manylinux1_x86_64:c8e989019c33304622e2
,,,cffi:(cp34-cp34m-win32):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp34-cp34m-win32:7b73864b27e1de9fe660
,,,cffi:(cp34-cp34m-win_amd64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp34-cp34m-win_amd64:2dbb321463939233d4dd
,,,cffi:(cp35-cp35m-macosx_10_6_intel):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp35-cp35m-macosx_10_6_intel:5d392edd9d35f2c08181
,,,cffi:(cp35-cp35m-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp35-cp35m-manylinux1_i686:04f0a19b3fdb8045fa57
,,,cffi:(cp35-cp35m-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp35-cp35m-manylinux1_x86_64:80ec87eb8dda75a3f809
,,,cffi:(cp35-cp35m-win32):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp35-cp35m-win32:f603e44bc0135f3174bd
,,,cffi:(cp35-cp35m-win_amd64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp35-cp35m-win_amd64:6b126f846b938af9faff
,,,cffi:(cp36-cp36m-macosx_10_6_intel):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp36-cp36m-macosx_10_6_intel:af2e8b0f1ac5844bc3b8
,,,cffi:(cp36-cp36m-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp36-cp36m-manylinux1_i686:220952b4ad8171a2738d
,,,cffi:(cp36-cp36m-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp36-cp36m-manylinux1_x86_64:7fb027ee726dfc36635d
,,,cffi:(cp36-cp36m-win32):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp36-cp36m-win32:5c6fe7a16cec00fa8c82
,,,cffi:(cp36-cp36m-win_amd64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp36-cp36m-win_amd64:e0033233cb27325a0bfb
,,,cffi:(cp37-cp37m-macosx_10_6_intel):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp37-cp37m-macosx_10_6_intel:cf251e348bd8bbcee843
,,,cffi:(cp37-cp37m-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp37-cp37m-manylinux1_i686:6f50330734cfe02836fb
,,,cffi:(cp37-cp37m-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp37-cp37m-manylinux1_x86_64:d20f2f89d26b68fff3f7
,,,cffi:(cp37-cp37m-win32):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp37-cp37m-win32:0f0ff60eb14357855160
,,,cffi:(cp37-cp37m-win_amd64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp37-cp37m-win_amd64:fe5849e216325af255ee
,,,cffi:(cp38-cp38-macosx_10_9_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp38-cp38-macosx_10_9_x86_64:aaccf4748e3f452088aa
,,,cffi:(cp38-cp38-manylinux1_i686):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp38-cp38-manylinux1_i686:276f5e6565f998f8d2b4
,,,cffi:(cp38-cp38-manylinux1_x86_64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp38-cp38-manylinux1_x86_64:876ee908154c4a5989f0
,,,cffi:(cp38-cp38-win32):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp38-cp38-win32:a4ffd30c0337897d2cc7
,,,cffi:(cp38-cp38-win_amd64):1.13.2:(.whl),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=whl&qualifier=cp38-cp38-win_amd64:a08955aa9e847b5626fe
,,,cffi:1.13.2:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\cffi@1.13.2?extension=tar.gz:ad94c1b64570ec3016a9
,,,chardet:(py2.py3-none-any):3.0.4:(.whl),,Tusimple-bom.xml/pkg:pypi\chardet@3.0.4?extension=whl&qualifier=py2.py3-none-any:96faab7de7e9a71b37f2
,,,chardet:3.0.4:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\chardet@3.0.4?extension=tar.gz:4766fb07e700945a7085
,,,classnames:2.3.2,,Tusimple-bom.xml/pkg:npm\classnames@2.3.2:351d813bf0137fcc6a76
,,,click:(py2.py3-none-any):7.0:(.whl),sonatype-2021-4906,Tusimple-bom.xml/pkg:pypi\click@7.0?extension=whl&qualifier=py2.py3-none-any:c5b8267a60ed6a4035ea
,,,click:7.0:(.tar.gz),sonatype-2021-4906,Tusimple-bom.xml/pkg:pypi\click@7.0?extension=tar.gz:fcbbb6d25b8eb45f7919
,,,colorama:(py2.py3-none-any):0.4.1:(.whl),,Tusimple-bom.xml/pkg:pypi\colorama@0.4.1?extension=whl&qualifier=py2.py3-none-any:1d3fde12273fbcc91cb3
,,,colorama:0.4.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\colorama@0.4.1?extension=tar.gz:8ab233ceaebc08970e04
,,,colorlog:(py2.py3-none-any):4.1.0:(.whl),,Tusimple-bom.xml/pkg:pypi\colorlog@4.1.0?extension=whl&qualifier=py2.py3-none-any:e91c2aa375e28191f415
,,,colorlog:4.1.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\colorlog@4.1.0?extension=tar.gz:57e5529ef2b48fd50520
,,,core-js:2.6.12,sonatype-2023-0962,Tusimple-bom.xml/pkg:npm\core-js@2.6.12:d9333dfa7b065e347cc5
,,,core-js:3.8.1,sonatype-2023-0962,Tusimple-bom.xml/pkg:npm\core-js@3.8.1:f51523668ac8a294d128
,,,cryptography:(cp27-cp27m-macosx_10_10_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27m-macosx_10_10_x86_64:1b0f429c5bddadc047cc
,,,cryptography:(cp27-cp27m-manylinux1_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27m-manylinux1_x86_64:73d65cb20bb881fe7520
,,,cryptography:(cp27-cp27m-manylinux2010_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27m-manylinux2010_x86_64:413bb6c4a34eec867c62
,,,cryptography:(cp27-cp27m-win32):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27m-win32:08c9bfa0b2f85f173873
,,,cryptography:(cp27-cp27m-win_amd64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27m-win_amd64:dae45adfc571d0138ea4
,,,cryptography:(cp27-cp27mu-manylinux1_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27mu-manylinux1_x86_64:16a50fee64ed885e73ed
,,,cryptography:(cp27-cp27mu-manylinux2010_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp27-cp27mu-manylinux2010_x86_64:32186e9b96732dcf32eb
,,,cryptography:(cp35-abi3-macosx_10_10_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp35-abi3-macosx_10_10_x86_64:764cb37a554ce0c2b2bd
,,,cryptography:(cp35-abi3-manylinux1_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp35-abi3-manylinux1_x86_64:aacc989de32c72fcdc06
,,,cryptography:(cp35-abi3-manylinux2010_x86_64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp35-abi3-manylinux2010_x86_64:bef0ff2d4e5ef9561ddc
,,,cryptography:(cp35-abi3-manylinux2014_aarch64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp35-abi3-manylinux2014_aarch64:e98f87f0e35edd074d38
,,,cryptography:(cp35-cp35m-win32):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp35-cp35m-win32:07b6744f1ae8ab4be2ef
,,,cryptography:(cp35-cp35m-win_amd64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp35-cp35m-win_amd64:8a011808789e0d7f3155
,,,cryptography:(cp36-abi3-win32):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp36-abi3-win32:970ad24737d42a5e196c
,,,cryptography:(cp36-abi3-win_amd64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp36-abi3-win_amd64:a477d928ce17ac8a7713
,,,cryptography:(cp36-cp36m-win32):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp36-cp36m-win32:f26a97dae486b2bf5c4b
,,,cryptography:(cp36-cp36m-win_amd64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp36-cp36m-win_amd64:562bce8de7843437b32f
,,,cryptography:(cp37-cp37m-win32):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp37-cp37m-win32:5fc00eeabd3c4dd25e43
,,,cryptography:(cp37-cp37m-win_amd64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp37-cp37m-win_amd64:d8fedb9cc438bbf4e0ae
,,,cryptography:(cp38-cp38-win32):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp38-cp38-win32:9501e452cb811563c9cd
,,,cryptography:(cp38-cp38-win_amd64):3.1:(.whl),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=whl&qualifier=cp38-cp38-win_amd64:f57db80e9f5dfae6ffdf
,,,cryptography:3.1:(.tar.gz),"CVE-2020-25659, CVE-2020-36242, CVE-2023-23931, sonatype-2020-1312",Tusimple-bom.xml/pkg:pypi\cryptography@3.1?extension=tar.gz:cf1a47ca0186d3430d34
,,,darkreader:4.9.26,,Tusimple-bom.xml/pkg:npm\darkreader@4.9.26:ad92139742f22fc406ae
,,,date-fns:2.16.1,,Tusimple-bom.xml/pkg:npm\date-fns@2.16.1:05775792c3f3331da812
,,,decorator:(py2.py3-none-any):4.4.1:(.whl),,Tusimple-bom.xml/pkg:pypi\decorator@4.4.1?extension=whl&qualifier=py2.py3-none-any:34c5a546d2f4f65338c1
,,,decorator:4.4.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\decorator@4.4.1?extension=tar.gz:c25e6611e0d45913b734
,,,deepmerge:1.5.2,,Tusimple-bom.xml/pkg:npm\deepmerge@1.5.2:10499d868844cdad4fee
,,,dnspython:(py3-none-any):2.1.0:(.whl),,Tusimple-bom.xml/pkg:pypi\dnspython@2.1.0?extension=whl&qualifier=py3-none-any:4c54ba9490e1cd3efc6b
,,,dnspython:2.1.0:(.zip),,Tusimple-bom.xml/pkg:pypi\dnspython@2.1.0?extension=zip:14bfee6e0d3192d8922a
,,,docutils:(py2-none-any):0.15.2:(.whl),,Tusimple-bom.xml/pkg:pypi\docutils@0.15.2?extension=whl&qualifier=py2-none-any:8e276524c5a76b03ab98
,,,docutils:(py3-none-any):0.15.2:(.whl),,Tusimple-bom.xml/pkg:pypi\docutils@0.15.2?extension=whl&qualifier=py3-none-any:aafeddc912b74557754b
,,,docutils:0.15.2:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\docutils@0.15.2?extension=tar.gz:4cfc536e047cb9b1e06f
,,,easings-css:1.0.0,,Tusimple-bom.xml/pkg:npm\easings-css@1.0.0:dde569003bb7a4a0c0b7
,,,element-ui:2.14.1,,Tusimple-bom.xml/pkg:npm\element-ui@2.14.1:8b5745c7366c1c1a603b
,,,entrypoints:(py2.py3-none-any):0.3:(.whl),,Tusimple-bom.xml/pkg:pypi\entrypoints@0.3?extension=whl&qualifier=py2.py3-none-any:bc89efca00a560266671
,,,entrypoints:0.3:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\entrypoints@0.3?extension=tar.gz:5e191cf9815cd66bace7
,,,flake8:(py2.py3-none-any):3.8.1:(.whl),,Tusimple-bom.xml/pkg:pypi\flake8@3.8.1?extension=whl&qualifier=py2.py3-none-any:19bfa76362d7f26e8765
,,,flake8:3.8.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\flake8@3.8.1?extension=tar.gz:b5c1082edbedaa12c044
,,,fullcalendar-scheduler:5.3.2,,Tusimple-bom.xml/pkg:npm\fullcalendar-scheduler@5.3.2:681febe92a3e775ff084
,,,future:0.18.2:(.tar.gz),CVE-2022-40899,Tusimple-bom.xml/pkg:pypi\future@0.18.2?extension=tar.gz:d8c8b2d3889fc22bb38f
,,,fuzzysearch:1.0.3,,Tusimple-bom.xml/pkg:npm\fuzzysearch@1.0.3:dffc80f6d6b04223f222
,,,gevent-websocket:(py3-none-any):0.10.1:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent-websocket@0.10.1?extension=whl&qualifier=py3-none-any:175415265def7797390f
,,,gevent-websocket:0.10.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\gevent-websocket@0.10.1?extension=tar.gz:ec71ede21a64c8b96b9e
,,,gevent:(cp27-cp27m-macosx_10_14_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp27-cp27m-macosx_10_14_x86_64:904648f011703742bf95
,,,gevent:(cp27-cp27m-win32):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp27-cp27m-win32:83ce0a924d80dff83570
,,,gevent:(cp27-cp27m-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp27-cp27m-win_amd64:12f1b1aa692d130b76dc
